imageUrl,title,question,description,tradingStatus,status,isVisible,isNegRisk,isYieldBearing,resolution,oracleQuestionId,conditionId,resolverAddress,questionIndex,spreadThreshold,shareThreshold,isBoosted,boostStartsAt,boostEndsAt,polymarketConditionIds,kalshiMarketTicker,categorySlug,createdAt,decimalPrecision,marketVariant,variantData,stats,id,feeRateBps,outcomes
https://static.predict.fun/nhl-stanley-cup-champion-2026-carolina-hurricanes,Carolina Hurricanes,Will the Carolina Hurricanes win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Carolina Hurricanes win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x26826d8cf7f1d0bc875f49eae5de41f40171b36f0a5a642c2032a8e41fc1c164,0xcc9780b2bbe83a2149565bf747c9adcdfd6db80b84c242d104e16c5ce2775712,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xf7b5491e70b477d451afe7d9c1fde4bf1a927e69ff289d294b96df164f6c10f0""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:00.231Z,2,DEFAULT,,,4822,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""80245761850915400828519218735544536279393217231696149898756676912381892241015""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""24024043541995319283498575916321773432484478344274532886189317393466911523427""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-dallas-stars,Dallas Stars,Will the Dallas Stars win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Dallas Stars win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x84d22c6080b4c1b698eb69d271f295f6a76bd4b14a915a06be1aeb63242f17a5,0xffa208f232642c0791a39f953d5a7a348371fbfe57b3a9f9db19451a3cc37863,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x44887f53abbfe7531b1384420b185a5f10ee42a4e6c9441d5883abd4f3c1e5ef""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:02.803Z,2,DEFAULT,,,4823,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""58961335053579990562823691738039193949933018657430179739668218943929743162401""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""76868753131023492972403379675302346718777588091952375056726800812657097826418""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-florida-panthers,Florida Panthers,Will the Florida Panthers win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Florida Panthers win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x0ec321cf75dacfe6c918ce6f616e8617cda83d8867823445acc641863463e60e,0x3f5c1d5167a6a94368114920804b719333bd082f2a882aa26fe38264d0d79a16,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xd01354f96db7fc2184cc34ac463a80cc65e7ff5de64c8a2f3e07e8433317d75f""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:05.208Z,2,DEFAULT,,,4824,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""83227024983928657273325311278663025249079512541151094965599147839866809222402""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""45675583917262094510215338992119076856514752387041697100868691485381433145944""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-edmonton-oilers,Edmonton Oilers,Will the Edmonton Oilers win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Edmonton Oilers win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0xec3c6c4d089bc81dc7900b403d90f82b27e773c2a64adc41978e47de3cb9414f,0x0c85c3538ff46e0d2fd2be4719d27ec9cc5396bd973106396693ab3dffe2e988,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x4a67e1270a2ed86be8fc524b6114640e41b0c56303ecaa9584deacd62402650a""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:08.042Z,2,DEFAULT,,,4825,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""68299304470451199962519625016972275220671471529295362357398898468251731442663""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""95648452514873992767811978074321089228572634807851512027557530280441010927716""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-colorado-avalanche,Colorado Avalanche,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Colorado Avalanche win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x5a9d9c2f594d28deff6f5d4307af3b218e05c50be44915ef650ae8056a30dc74,0xd17b7e805838fdbaf6a9d306d845072b3b3592aef63d02f60f441352b2f920f0,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xf8f63bb47b2a7c2e0c1be3cedf4075079b11c07476d76a9469065b0c4791961a""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:10.951Z,2,DEFAULT,,,4826,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""3908431269705011605961178944540802158778449903056382744197355179182426470025""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""85402725449324467122564304457011041641699701735448658699583969297452127803589""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-vegas-golden-knights,Vegas Golden Knights,Will the Vegas Golden Knights win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Vegas Golden Knights win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0xd0011860c7a273f8261d4b78a6310911cee25f4daf88cb1033894c91ca39633c,0xfb6a6c99b9161ca6feecbf2a77b265c2c9eb511c85a473e24748fff0efd4ce16,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x89389a6b1439856a8d366234c795d72865c927a1aa3cf9d4cc04a3a400defde1""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:13.208Z,2,DEFAULT,,,4827,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""60994299740032511974011757669490349255171693121043783611413306344269785364531""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""75937605851014760573929341564861422987557457666429907213094609037397075179354""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-tampa-bay-lightning,Tampa Bay Lightning,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Tampa Bay Lightning win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0xe4eb12437e330b3bb5a2c7fd68aac826201daed9c118c5dacc3d26c8940e7a6c,0x4d2b45578a52fc1af3a4e63b2d02c2d88b879cbcf8b449617304c3e0dc64921e,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:16.325Z,2,DEFAULT,,,4828,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""82844053835875647823799931321686558848429744725490109873451894053037693907233""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""94377935871798535827712581873986238559801519756295208959468567368767242170792""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-minnesota-wild,Minnesota Wild,Will the Minnesota Wild win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Minnesota Wild win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x88ff78fb7845fab28632fd269122f0d0c003f57819dc8161b1b52d11fb907429,0xc986fb145584302177d1a67ec90a478483951aedc90d12cfa89ab204ce2fd63e,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x0d082a85f48a5226b1205acdb6e95ead2fe373acabcf6c471f5895f86f42a276""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:18.700Z,2,DEFAULT,,,4829,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""64650838192481017863565519128554199310489790909167886408904002901061153399617""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""82424252068871453465837910916282574335248775599941064655822024083431762294427""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-detroit-red-wings,Detroit Red Wings,Will the Detroit Red Wings win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Detroit Red Wings win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0xe8d94bd5fb772e8ec2e777575e127fbf6fb77a4572bc4d0beb5fe0444388c4a1,0x2dcbb6a01899fcb1cf9866053153ce2c4faa7a759c42cfc10bae583c7d1a7430,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x7014b40f62a559be0a0abd2bf1ca1ef16e44674b2c505bb5243c752f2e0d351f""]",,nhl-stanley-cup-champion-2026,2026-01-26T19:52:21.050Z,2,DEFAULT,,,4830,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""57849721075725545988283978634046240191103176145801315653988720925404136920792""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""67582138052778161580703392731216977588084249733073853778513460482893520070536""}]"
https://static.predict.fun/nhl-stanley-cup-champion-2026-other,Other,Will any other team win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if any team other than the ones listed in this market win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for any non-listed team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.",OPEN,REGISTERED,True,False,True,,0x67bf53563d6c51e8cae8b1cf572b7d6a042fde38ee95c543463bb615ad095d9b,0x7265823b238b527740afae1eba1028daab8a79333114e28d81c4773855e449ea,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,nhl-stanley-cup-champion-2026,2026-01-26T19:52:23.257Z,2,DEFAULT,,,4831,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""99847913200486817633410037662746396819462563693461283053043397322449119181153""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""17293044208058602157281410054689941240072343293640503807105903578822176233797""}]"
https://static.predict.fun/2026-f1-drivers-champion-george-russell,George Russell,Will George Russell be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x194403771e52397063115e824883079b6fa87c0dd8e22f49308aa54cdffc76fe,0x11c256defb3fc48307e0e88d33e068ca7edd384f7807d33e215051280149b093,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x1b7fd0fe5dbf07c9f7aab729a6688686e5d2df9b443233cd29004bd11818553d""]",,2026-f1-drivers-champion,2026-01-26T20:26:48.664Z,2,DEFAULT,,,4835,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""66933641474510399454959832479233751988858431063592302432577318484828412137066""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""50806429380080019051252590173727790861685988604566461242387520173579118369400""}]"
https://static.predict.fun/2026-f1-drivers-champion-max-verstappen,Max Verstappen,Will Max Verstappen be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x57f7c9a36b58dba21e295d30a44369b2e98a4261eeeca3d741293e02fe2613ff,0x99626c31705409f5c862996cccdc7f513fbeaed9267a045867a4a3791f26c52a,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x696576c9b20d20a71e0acd6f84d215f129fa361ed544b0df14f1ae540d84059f""]",,2026-f1-drivers-champion,2026-01-26T20:26:51.354Z,2,DEFAULT,,,4836,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""96706778192145848547035016573274725286872664496791856150496309017210369405886""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""45431653212361779866380226435942546894343270282214078790153473138480432505298""}]"
https://static.predict.fun/2026-f1-drivers-champion-lando-norris,Lando Norris,Will Lando Norris be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x4b147716a85641bdc72d32ad26f95e0412d8f00d0b0c82b1ca1b7de377d0b3d0,0x4f9830b42f6f7dd6538eab8f142ed3440efd7019fdae12edbabb7a99f8555e87,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x6eec2b6b1c8d62aaacda46471e8caf7320f4ea9235f5ee87cba970a32a4e6985""]",,2026-f1-drivers-champion,2026-01-26T20:27:05.291Z,2,DEFAULT,,,4839,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""69988174228865341059003708499825342132236524000728029280690553410445579386656""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""3617185627439978948126727359744072592682217281702603551597244443626519758974""}]"
https://static.predict.fun/2026-f1-drivers-champion-fernando-alonso,Fernando Alonso,Will Fernando Alonso be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0xe9894412327f7f06c2c1bae9363aca045b193b90b6d4aeeb326152e814954f9b,0x07f55ff0df728485d29f9eacfd6bd0733a39dc5f7a2361cdfd8798e651b37ccc,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x38bb9355fd91f6d7053465caefbbf691bd4a81ec1b08edcca656fc9dde259b14""]",,2026-f1-drivers-champion,2026-01-26T20:26:56.478Z,2,DEFAULT,,,4838,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""66727290564583931194477277018467563704230136695041087928552324554839168986200""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""40748141506112445184418699608651236865742243425289989847779928750426201213602""}]"
https://static.predict.fun/2026-f1-drivers-champion-oscar-piastri,Oscar Piastri,Will Oscar Piastri be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x971ef8aa0a3fa05c5f70cddba34262620bae81e36423b6945df658593b60bfa3,0xa7a8441487a389d1d27459e796a59c61c24eca64e9b2b40ed43769c6ba93be2d,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x1c373746c204f7437cb212d2bcfbc5fdf0f0263ae9b470dd92c676d4c2c5ba03""]",,2026-f1-drivers-champion,2026-01-26T20:27:17.514Z,2,DEFAULT,,,4841,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""52595334029315691947861339887192333802417655997907273221413327529651779710099""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""106622266825116277125748302152117760437724618790005849845259915318518654825731""}]"
https://static.predict.fun/2026-f1-drivers-champion-charles-leclerc,Charles Leclerc,Will Charles Leclerc be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x9d219d171a0fc88cf06e2a3bfc17e0da1dc015936f50a2acac7159aa53cbb25f,0x05b40c1f17702717834b32a10ed6419bffb75221e002e8f1c0edd2774d17fe10,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xe0711866c51f7d0c43284f43e3ae34125e462e909e16bf685718df7610e6a1e7""]",,2026-f1-drivers-champion,2026-01-26T20:26:53.398Z,2,DEFAULT,,,4837,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""8594789509186425667560636869023285915844460485168185591889655730617537721183""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""46238159427048853939430805292826436601801860590755554210496517538901644544108""}]"
https://static.predict.fun/2026-f1-drivers-champion-kimi-antonelli,Kimi Antonelli,Will Kimi Antonelli be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x4853dca0627945498ebf69bc2dfd4f18cfc0b5e6a03f142c7e84544d0105a6f4,0x6f953d91879a3f65a43ac3dc366264eb9993d7b45ab2382a9e0dec4111a05440,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0xcd2640464754b9a894ffec98ac11554fdd507ea89ca01237eabb3a6de4a606e6""]",,2026-f1-drivers-champion,2026-01-26T20:27:20.212Z,2,DEFAULT,,,4842,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""63201630366813686445461600161186251982754212845773943329155812283870575733735""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""61204422315308600076369698927890667566677909627540676754682280316741716584876""}]"
https://static.predict.fun/2026-f1-drivers-champion-lewis-hamilton,Lewis Hamilton,Will Lewis Hamilton be the 2026 F1 Drivers' Champion?,"This market will resolve according to the listed driver that finishes 1st in the driver standings for the 2026 F1 season.

This market will resolve as soon as the official results of the final scheduled race of the 2026 F1 season are known.

If multiple drivers tie for first place in the drivers standings, this market will resolve according to the tiebreak procedure used by F1 to determine the 2026 F1 Drivers’ champion.

If at any point it becomes impossible for a listed driver to win the 2026 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), the corresponding market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled “Other” will resolve to Yes.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0xa43725ce61ea9512140ac0383be66bc93bc4960cb412d13665737447084fe7e8,0x43b5fface434f153d591a2b2280055ee3331e35f97a3ef40d1ce8a7fe51c8d9a,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,"[""0x2cefe6009ea518f77b8a82714e54c0af1d0f25e99b37d4861f4a5d3ebbf142d3""]",,2026-f1-drivers-champion,2026-01-26T20:27:24.295Z,2,DEFAULT,,,4843,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""40367048460680283880201754142517193304048030319270754055391762544320839098553""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""17608621490484530148997261659143475856583403349786276988671216988631801915389""}]"
https://static.predict.fun/2026-f1-drivers-champion-other,Other,Will any other driver be the 2026 F1 Drivers' Champion?,"This market will resolve to “Yes” if any driver other than the ones listed in this market win the 2026 F1 Drivers Championship. Otherwise, this market will resolve to “No”.

If the F1 season is permanently canceled or has not been completed by March 31, 2027, 11:59 PM ET, the market titled ""Other"" will resolve to Yes.

This market will resolve to “No” if it becomes impossible for any non-listed driver to win the 2026 F1 Drivers Championship.

The primary resolution source for this market will be official information from Formula 1.",OPEN,REGISTERED,True,False,True,,0x5992d4bab21763a808e44778ece52dbd4fd78ab3761ae9d13cef8d5f23723712,0x307c07ace43f366efa61de523a3c04b0d5e5d585bcdf2a4e5f45f3c96ab190dd,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,2026-f1-drivers-champion,2026-01-26T20:27:13.502Z,2,DEFAULT,,,4840,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""26927260280437440570447570980137560042011334874387961574428474811988395563345""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""60082054658204691859613590079421093806079065455066842619201506510776802644663""}]"
https://static.predict.fun/will-silver-hit-60-or-150-by-july-2026-will-silver-hit-60-or-150-first-by-july,Will Silver hit $60 or $150 first by July?,Will Silver hit $60 or $150 first by July?,"This market will resolve to the lower price in the title if silver’s price dips to that level or below before it hits the higher title price between January 27th, 2026 at 11:00 AM ET and June 30, 2026 at 11:59 PM ET. It will resolve to the higher price in the title if silver’s price first reaches that level or above before it dips to the lower title price during the same period.

If neither price level is reached within the market timeframe, the market will resolve 50–50.

The resolution source for the price of silver will be COMEX trading data for the Silver Continuous Contract (SIW00), specifically the price per troy ounce during regular trading hours, which can be viewed here: https://www.google.com/finance/quote/SIW00:COMEX.",OPEN,REGISTERED,True,False,True,,0x419d6dd1b6aae80a8b23444d802b6ce1da093d74b4d8abe663449668e5af39d7,0x130928a637532135bc625699550cf4921ccaf0039a15346b8efda540cb33793a,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,will-silver-hit-60-or-150-by-july-2026,2026-01-27T16:28:44.271Z,3,DEFAULT,,,5038,200,"[{""name"": ""$60"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""55754605716136024998825791422400952434816240786516678645501209105396699117192""}, {""name"": ""$150"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""71428617559250477138598453793847127744314602290850233771182330752255089441138""}]"
